Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cycling of Ran in nucleocytoplasmic transport	4/5	1.2981897203953563E-6	8.023750922443587E-6	0	0	173.33924611973393	2349.5337081317957	RANBP1;RCC1;RANGAP1;RAN
HIV factor interactions with host	14/128	1.334509464605286E-6	8.15003994455371E-6	0	0	5.4110275689223055	73.19468192762453	RANBP1;NUP107;PSMD13;AAAS;RANGAP1;NUP93;PSMD7;XPO1;PSMD2;NUP62;RCC1;BANF1;KPNB1;RAN
Type II interferon signaling (interferon-gamma)	9/50	1.6518073764034243E-6	9.969143342293607E-6	0	0	9.599475008202997	127.80395915103183	HIST1H4A;HIST1H4B;HIST1H4K;HIST4H4;HIST1H4H;HIST1H4J;HIST1H4C;HIST1H4D;HIST1H4F
Nucleotide metabolism	10/70	3.939122795544193E-6	2.3497325512955477E-5	0	0	7.297752808988764	90.81726796470466	DTYMK;DUT;RRM1;RRM2;GSR;TK1;TYMS;DCK;PAICS;NME1
Factors involved in megakaryocyte development and platelet production	13/125	5.586972626925453E-6	3.29438730760087E-5	0	0	5.1032037815126055	61.72362220453106	CBX5;KIF11;KIF22;KIF15;CENPE;KIF18A;WEE1;HIST1H3A;RACGAP1;KIFC1;CDK2;KIF2C;KIF20A
Nucleotide excision repair	9/58	5.976904590403631E-6	3.4842636987239346E-5	0	0	8.028919190994783	96.56869069407988	RFC5;RFC4;PCNA;LIG1;RFC2;POLD1;RPA2;RAD23A;POLE
p27 phosphorylation regulation during cell cycle progression	5/13	6.598340065277498E-6	3.803312869086917E-5	0	0	27.134722222222223	323.68175599179915	TFDP1;CCNE1;CDK2;E2F1;CKS1B
Homologous DNA pairing and strand exchange	4/7	8.76289725316691E-6	4.994851434305139E-5	0	0	57.77383592017738	672.7753932356369	BRIP1;RAD51;RPA2;BRCA2
Integrated breast cancer pathway	14/152	1.0167665737846176E-5	5.731881893972625E-5	0	0	4.4644582470669425	51.32474196392341	BARD1;PLK1;BRCA1;BRCA2;AURKA;MSH6;RAD50;WEE1;RAD51;CHEK2;CHEK1;CDK2;E2F1;RAD54L
Base excision repair	7/35	1.1666916194680168E-5	6.505573921598833E-5	0	0	10.891183035714286	123.71026230705928	FEN1;NEIL3;PCNA;LIG1;POLD1;HMGB1;POLE
BRCA1-dependent ubiquitin ligase activity	4/8	1.7210378126226266E-5	9.493466643821586E-5	0	0	43.328159645232816	475.3098236411811	BARD1;FANCD2;FANCA;BRCA1
Signaling events mediated by HDAC class II	7/38	2.064359579159118E-5	1.1266132596900293E-4	0	0	9.835685483870968	106.10841185647921	YWHAE;TUBA1B;XPO1;YWHAB;NUP62;RANGAP1;RAN
Apoptotic execution  phase	8/52	2.1101993320035874E-5	1.1395076392819373E-4	0	0	7.93207240187106	85.39782617578179	HIST1H1D;HIST1H1E;HMGB1;CLSPN;HIST1H1A;HIST1H1B;KPNB1;HIST1H1C
Cell cycle: G1/S checkpoint	6/28	3.302885748313351E-5	1.764979571754947E-4	0	0	11.85847337517716	122.35725695420861	DHFR;TFDP1;CCNE1;CDK2;E2F1;CDK1
Nucleotide di- and triphosphate biosynthesis and interconversion	5/18	3.998018124351218E-5	2.1144157709197678E-4	0	0	16.694017094017095	169.06242616875207	DTYMK;RRM1;RRM2;GSR;NME1
Autodegradation of Cdh1 by Cdh1-APC/C	8/58	4.771210578828087E-5	2.497582680549805E-4	0	0	6.978076062639821	69.4341275042794	FZR1;PSMD7;PSMD13;UBE2C;PSMD2;CDK2;ANAPC5;CDC6
Cdc25 and Chk1 regulatory pathway in response to DNA damage	4/10	4.979124117340158E-5	2.5800915880762635E-4	0	0	28.88248337028825	286.1581564548005	WEE1;CHEK1;CDK1;CDC25C
Cell cycle progression regulation by PLK3	5/19	5.324818756590813E-5	2.731632022131087E-4	0	0	15.500793650793652	152.53628520703197	CCNB1;CHEK2;CHEK1;CDK1;CDC25C
Recruitment of NuMA to mitotic centrosomes	4/11	7.683808650599246E-5	3.826984308502343E-4	0	0	24.75514729173266	234.52556500111334	NEDD1;CCNB1;CDK1;TUBG1
Sonic Hedgehog (SHH) receptor PTCH1 regulation of cell cycle	4/11	7.683808650599246E-5	3.826984308502343E-4	0	0	24.75514729173266	234.52556500111334	CCNB1;XPO1;CDK1;CDC25C
E2F1 destruction pathway	4/11	7.683808650599246E-5	3.826984308502343E-4	0	0	24.75514729173266	234.52556500111334	TFDP1;CCNE1;CDK2;E2F1
Proteasome degradation	8/63	8.73032795875166E-5	4.30640215657654E-4	0	0	6.342078503152329	59.27384277872599	PSMD7;PSMD13;PSMD2;H2AFX;RPN1;HIST1H2AE;UBA1;HIST1H2AB
Ubiquitin-mediated degradation of phosphorylated Cdc25A	8/64	9.781778089970761E-5	4.7790972953857153E-4	0	0	6.228507510386705	57.50409882798359	FZR1;PSMD7;PSMD13;CHEK2;PSMD2;CHEK1;CDK2;CKS1B
Polo-like kinase 3 (PLK3) pathway	3/5	1.1305258672553766E-4	5.282753618189509E-4	0	0	64.85508849557522	589.3808299693846	CCNE1;CHEK2;CDC25C
Cyclin B2-mediated events	3/5	1.1305258672553766E-4	5.282753618189509E-4	0	0	64.85508849557522	589.3808299693846	CCNB2;CDK1;CDC25C
Flap intermediate removal from the telomere lagging strand (C-strand)	3/5	1.1305258672553766E-4	5.282753618189509E-4	0	0	64.85508849557522	589.3808299693846	FEN1;RPA2;DNA2
G2 phase pathway	3/5	1.1305258672553766E-4	5.282753618189509E-4	0	0	64.85508849557522	589.3808299693846	CCNA2;CDK2;E2F1
FoxO family signaling	7/49	1.1327541871361519E-4	5.282753618189509E-4	0	0	7.255580357142857	65.92194207562864	YWHAE;CCNB1;XPO1;YWHAB;PLK1;CDK2;RAN
Apoptosis	16/242	1.43798873323946E-4	6.645839821187775E-4	0	0	3.115528050476747	27.563372474881618	HELLS;PSMD13;YWHAB;HMGB1;PSMD7;TFDP1;PSMD2;HIST1H1D;E2F1;HIST1H1E;BIRC5;CLSPN;HIST1H1A;KPNB1;HIST1H1B;HIST1H1C
HIV life cycle early phase	4/13	1.6056232917263853E-4	7.354328112996747E-4	0	0	19.252032520325205	168.20170346143144	FEN1;XRCC6;LIG1;BANF1
Transport of mature transcript to cytoplasm	7/55	2.380017368761836E-4	0.0010804857612166565	0	0	6.3466796875	52.951824784956706	NUP93;NUP107;NCBP2;ALYREF;NUP62;CPSF2;AAAS
T cell receptor regulation of apoptosis	28/603	3.1216881695272203E-4	0.001404759676287249	0	0	2.1633642195295795	17.462603369987487	TOP2A;UHRF1;BRCA1;HMGB1;BRCA2;CDC20;CCNB2;HINT1;CCNB1;PRDX4;E2F1;MYBL2;HMGN2;ECT2;HIST1H2AC;BARD1;XRCC6;RFC2;TRAIP;NME1;CS;CCNA2;CENPF;PPA1;CCNE1;CDK2;BIRC5;CDKN3
Capped intron-containing pre-mRNA processing	11/138	3.2278046400026843E-4	0.0014398815481055452	0	0	3.788004539973044	30.450018983632035	EFTUD2;NUP93;SF3A1;SNRNP40;NUP107;NCBP2;ALYREF;CPSF2;NUP62;AAAS;SMC1A
Control of cell cycle and breast tumor growth by estrogen-responsive protein Efp	4/16	3.8713758720065856E-4	0.0017120826054649815	0	0	14.436807095343681	113.42610126627834	CCNB2;CCNB1;CDK2;CDK1
Apoptosis regulation	8/78	3.9287523086456276E-4	0.0017226067814830831	0	0	4.979226589964845	39.047186910801905	PSMD7;CCNE2;CCNE1;PSMD13;CHEK2;PSMD2;CHEK1;CDK2
SUMOylation by RanBP2 regulates transcriptional repression	4/17	4.972043281688491E-4	0.0021615747487340646	0	0	13.325601228040252	101.36131224474416	XPO1;NUP62;RANGAP1;RAN
MHC class II antigen presentation	9/103	5.724892720469903E-4	0.0024679579542866053	0	0	4.175627325636866	31.173214954168937	CENPE;KIF18A;RACGAP1;KIF2C;KIF20A;KIF11;KIF22;IFI30;KIF15
Recruitment of repair and signaling proteins to double-strand breaks	3/8	6.015512678692153E-4	0.0025503785158422104	0	0	25.938053097345133	192.35657045791967	RAD50;H2AFX;BRCA1
Mitotic metaphase/anaphase transition	3/8	6.015512678692153E-4	0.0025503785158422104	0	0	25.938053097345133	192.35657045791967	PLK1;FBXO5;SMC1A
Retinoblastoma protein regulation	7/66	7.372438535556258E-4	0.0031000499743773446	0	0	5.160487288135593	37.22048854245873	CCNA2;DNMT1;TFDP1;CCNE1;SUV39H1;CDK2;E2F1
mRNA stability regulation by proteins that bind AU-rich elements	8/86	7.593719195570469E-4	0.0031671365425428055	0	0	4.466701084150748	32.08439825447801	PSMD7;XPO1;SET;YWHAB;PSMD13;KHSRP;PSMD2;EIF4G1
Resolution of abasic sites (AP sites)	4/19	7.810660477560956E-4	0.0032313458266038466	0	0	11.547671840354766	82.62186960754651	FEN1;PCNA;LIG1;POLD1
Fluoropyrimidine activity	5/33	8.362045582353557E-4	0.0034317835069979	0	0	7.744841269841269	54.88488093192629	DHFR;RRM1;RRM2;TK1;TYMS
Antiviral mechanism by interferon-stimulated genes	7/70	0.0010499838913818568	0.0042749344149118455	0	0	4.831845238095238	33.141532056790005	NUP93;NUP107;NUP62;KPNA2;AAAS;KPNB1;EIF4G1
Activation of Src by protein tyrosine phosphatase alpha	3/10	0.0012459745256945616	0.004954921951017908	0	0	18.52528445006321	123.89408840667147	CCNB1;CDK1;CDC25C
E2F-enabled inhibition of pre-replication complex formation	3/10	0.0012459745256945616	0.004954921951017908	0	0	18.52528445006321	123.89408840667147	CCNB1;MCM8;CDK1
Fanconi anemia pathway regulation	3/10	0.0012459745256945616	0.004954921951017908	0	0	18.52528445006321	123.89408840667147	FANCI;FANCD2;USP1
Purine metabolism	11/164	0.0013627787215238594	0.005377734493397999	0	0	3.1400812577283164	20.718976743466747	POLA1;PRIM2;POLA2;RRM1;RRM2;PRIM1;POLD1;PAICS;POLE;DCK;NME1
Calcineurin-dependent NFAT signaling role in lymphocytes	6/55	0.0015148769453521527	0.0059323043737836215	0	0	5.316849234125722	34.519223980410466	YWHAE;XPO1;YWHAB;KPNA2;KPNB1;RAN
Cyclin D-associated events in G1	5/38	0.0016112386894233872	0.006261859452077255	0	0	6.569696969696969	42.248092081583486	CDKN2C;RBL1;TFDP1;E2F1;CKS1B
Signaling events mediated by PRL	4/23	0.0016605726015263037	0.0064050657487443145	0	0	9.114715836153577	58.33958451312635	CCNA2;TUBA1B;CCNE1;CDK2
CDC6 association with the ORC-origin complex	3/11	0.001684403094192742	0.006448498412842363	0	0	16.208794247787612	103.51493629207832	MCM8;E2F1;CDC6
Cytosolic tRNA aminoacylation	4/24	0.0019572481037570975	0.00743754279427697	0	0	8.658536585365853	53.996502840425734	WARS;VARS;PPA1;HARS
Messenger RNA processing	12/203	0.002453385366308567	0.009254313918502169	0	0	2.7448264451089077	16.497193124877004	NUP93;EFTUD2;SF3A1;SNRNP40;NUP107;NCBP2;ALYREF;CPSF2;NUP62;AAAS;SMC1A;HNRNPAB
EGFR1 pathway	10/152	0.0025580156642362553	0.009578555005497803	0	0	3.0705807880993827	18.32683344570078	RANBP1;RRM2;ESPL1;MCM3;E2F1;BUB1B;MYBL2;PKMYT1;TUBG1;HNRNPAB
Cooperation of prefoldin and TriC/CCT  in actin and tubulin folding	4/27	0.0030634516088850305	0.01138804837215957	0	0	7.528005398631062	43.573698877634875	TUBA1C;TUBA1B;TCP1;TUBB4B
Myc active pathway	7/85	0.003233718942039371	0.011934516670979837	0	0	3.899639423076923	22.36100988020462	CCNB1;ACTL6A;RCC1;BIRC5;TK1;NME1;EIF4G1
Non-homologous end-joining (NHEJ) pathway	3/14	0.003531968690838223	0.012942142417142916	0	0	11.7864038616251	66.54485592060095	FEN1;XRCC6;RAD50
Influence of Ras and Rho proteins on G1 to S transition	4/29	0.004000238879894582	0.014554060605573904	0	0	6.925055432372505	38.23600937209504	TFDP1;CCNE1;CDK2;E2F1
AKAP95 role in mitosis and chromosome dynamics	3/15	0.004341053231428309	0.015573149005054004	0	0	10.803650442477876	58.767950513442536	CCNB1;CDK1;NCAPD2
Association of licensing factors with the pre-replicative complex	3/15	0.004341053231428309	0.015573149005054004	0	0	10.803650442477876	58.767950513442536	GMNN;E2F1;CDC6
2-LTR circle formation	2/5	0.004934405276440104	0.01733801306036831	0	0	28.759381898454745	152.75612200625082	XRCC6;BANF1
ATM-mediated phosphorylation of repair proteins	2/5	0.004934405276440104	0.01733801306036831	0	0	28.759381898454745	152.75612200625082	H2AFX;BRCA1
Activation of NOXA and translocation to mitochondria	2/5	0.004934405276440104	0.01733801306036831	0	0	28.759381898454745	152.75612200625082	TFDP1;E2F1
Stathmin and breast cancer resistance to antimicrotubule agents	4/31	0.005113607671050293	0.017845447178563265	0	0	6.4114313870411435	33.8257510636328	TUBA1C;CCNB1;STMN1;CDK1
Signaling events mediated by HDAC class I	6/70	0.00515375511701939	0.017864029561019915	0	0	4.067580734966592	21.428136041955074	MBD3;XPO1;NUP62;RBBP7;RANGAP1;RAN
Inhibitor of DNA binding (ID) signaling pathway	3/16	0.005253498771023309	0.018087549459966157	0	0	9.97208985704561	52.34211345707511	RBL1;CCNE1;CDK2
Non-coding RNA metabolism	5/50	0.005445252066511119	0.018622762067468025	0	0	4.814814814814815	25.099683702223935	NUP93;NUP107;NCBP2;NUP62;AAAS
Activation of BH3-only proteins	3/17	0.006272708359314196	0.02117039071268541	0	0	9.25932364096081	46.95909561084408	TFDP1;YWHAB;E2F1
Post-chaperonin tubulin folding pathway	3/17	0.006272708359314196	0.02117039071268541	0	0	9.25932364096081	46.95909561084408	TUBA1C;TUBA1B;TUBB4B
Degradation of beta-catenin by the destruction complex	6/73	0.006322367810528847	0.021198527364714368	0	0	3.8848519097164513	19.671574999576006	CDC20;FZR1;PSMD7;PSMD13;PSMD2;FBXO5
Interleukin-2 receptor beta chain in T cell activation	5/52	0.006437395678128421	0.021444051836882336	0	0	4.609456264775414	23.257616429690056	CCNB1;TFDP1;PCNA;CCNE1;E2F1
Pyrimidine biosynthesis	2/6	0.0072904777327662765	0.024129129528445804	0	0	21.568432671081677	106.14227327033366	DUT;TYMS
Spliceosome	8/127	0.008601178902406723	0.02828464600599134	0	0	2.9215874269170756	13.894649103885143	EFTUD2;PPIL1;SF3A1;SNRNP40;NCBP2;ALYREF;PRPF31;LSM4
Stabilization of mRNA by HuR	2/8	0.013204441568385496	0.04287264888975797	0	0	14.37748344370861	62.214275450940896	SET;XPO1
Integration of provirus	2/8	0.013204441568385496	0.04287264888975797	0	0	14.37748344370861	62.214275450940896	XRCC6;BANF1
Progesterone-initiated oocyte maturation	3/23	0.014772796453095146	0.047663173461873015	0	0	6.479535398230088	27.31103349690705	CCNB1;CDK1;CDC25C
Hexose transport	4/42	0.014963675599894215	0.047977284892160826	0	0	4.552923328276345	19.13197407292559	NUP93;NUP107;NUP62;AAAS
Pyrimidine salvage reactions	2/9	0.016723687793208392	0.05328727849637208	0	0	12.32292652160202	50.41221912152684	TK1;DCK
Telomerase regulation	5/67	0.01816553063709185	0.057524180350790856	0	0	3.4915770609318995	13.995041833839222	YWHAE;XRCC6;RAD50;E2F1;RBBP7
Integrin-linked kinase signaling	4/45	0.01889182996134629	0.05945710901945182	0	0	4.219133632578011	16.745849935685	XPO1;TACC3;CKAP5;AURKA
Activation of NF-kappaB in B cells	5/68	0.019252620654821882	0.06022313656050991	0	0	3.435978835978836	13.57248779569935	PSMD7;PSMD13;PSMD2;CDK2;CDC6
Transfer RNA aminoacylation	4/46	0.02032979624373588	0.06320718468506974	0	0	4.118466898954704	16.04417836401734	WARS;VARS;PPA1;HARS
Apoptotic DNA fragmentation and tissue homeostasis	2/10	0.020593126928401494	0.0636402055076504	0	0	10.782008830022075	41.86436127652951	TOP2A;HMGB1
Adaptive immune system	22/606	0.021794044006317438	0.06666959500429484	0	0	1.6496171976335854	6.311630972200394	RAP1GAP2;PSMD13;UBE2C;YWHAB;LRR1;KIF11;KIF22;IFI30;KIF15;CDC20;CENPE;FZR1;KIF18A;PSMD7;RACGAP1;PSMD2;UBA2;ANAPC5;KIF2C;UBA1;KIF20A;ULBP1
Delta Np63 pathway	4/47	0.02183331766222521	0.06666959500429484	0	0	4.022482338988294	15.38325218796474	TOP2A;CCNB2;HELLS;BRCA2
BTG family proteins and cell cycle regulation	2/11	0.02479507620580038	0.0748227887857388	0	0	9.583517292126563	35.431319394705895	CHAF1B;CHAF1A
SUMOylation as a mechanism to modulate CtBP-dependent gene responses	2/11	0.02479507620580038	0.0748227887857388	0	0	9.583517292126563	35.431319394705895	UBA2;UBA1
Granzyme A-mediated apoptosis pathway	2/12	0.02931247308708089	0.08793741926124267	0	0	8.624724061810154	30.443052060973727	SET;NME1
Apoptosis intrinsic pathway	3/30	0.030143389941532484	0.08990441302329165	0	0	4.797935103244837	16.801359336852975	TFDP1;YWHAB;E2F1
Interleukin-2 signaling pathway	28/847	0.03141412510801064	0.09315286809485238	0	0	1.4993094337356632	5.188356761589927	HIST1H2BN;HIST1H2BM;PCNA;HIST1H2BJ;YWHAB;TTK;CLSPN;HIST1H2AC;RFC5;WARS;HIST1H2AI;KIF22;PASK;HNRNPAB;PAICS;NME1;RBL1;CENPI;PSAT1;CCNE1;NFIC;CDK2;CDK1;HIST1H2BF;HIST1H2BE;HIST1H2BG;EZH2;HIST1H2BC
Protein folding	4/53	0.032263199848463944	0.09510135147374227	0	0	3.528847459161048	12.117455290111938	TUBA1C;TUBA1B;TCP1;TUBB4B
Immune system	32/998	0.032441981496890634	0.09510135147374227	0	0	1.4549726150096178	4.988085481895089	NUP107;PSMD13;YWHAB;LRR1;KIF11;HMGB1;AAAS;IFI30;KIF15;CDC20;FZR1;PSMD7;RACGAP1;PSMD2;NUP62;KPNA2;RAP1GAP2;RIPK3;UBE2C;KIF22;NUP93;CENPE;KIF18A;CDK1;UBA2;ANAPC5;KIF2C;UBA1;KIF20A;ULBP1;KPNB1;EIF4G1
One-carbon metabolism	3/31	0.0328251568658684	0.09567787200108231	0	0	4.626343236409608	15.806179617668965	DHFR;DNMT1;TYMS
Ubiquitin-mediated proteolysis	7/136	0.03610233921943137	0.10463559333089431	0	0	2.3517441860465116	7.811077536317217	CDC20;FZR1;UBE2C;UBA2;ANAPC5;UBA1;BRCA1
Interferon signaling	8/168	0.038677452564567526	0.11146928744732101	0	0	2.16834451901566	7.052537230111996	NUP93;NUP107;NUP62;IFI30;KPNA2;AAAS;KPNB1;EIF4G1
Hyaluronan metabolism	2/14	0.03922834745866524	0.11180079025719594	0	0	7.186534216335541	23.272553640819478	HMMR;GUSB
Intronless pre-mRNA processing	2/14	0.03922834745866524	0.11180079025719594	0	0	7.186534216335541	23.272553640819478	NCBP2;CPSF2
Small cell lung cancer	5/84	0.04265212152679086	0.1208869521726172	0	0	2.7378340365682137	8.636985524414733	CCNE2;CCNE1;CDK2;E2F1;CKS1B
Influenza infection	7/142	0.04391232635833792	0.12366248516058387	0	0	2.2465277777777777	7.021657845604066	NUP93;NUP107;XPO1;NUP62;AAAS;KPNB1;RAN
Signaling to p38 via RIT and RIN	2/15	0.04459563305011309	0.12366248516058387	0	0	6.633384275768382	20.630616715268705	YWHAB;CDK1
Mechanisms of transcriptional repression by DNA methylation	2/15	0.04459563305011309	0.12366248516058387	0	0	6.633384275768382	20.630616715268705	MBD3;RBBP7
PRC2 complex long-term gene silencing through modification of histone tails	2/15	0.04459563305011309	0.12366248516058387	0	0	6.633384275768382	20.630616715268705	RBBP7;EZH2
Rap1 signaling	2/16	0.05021594716934659	0.13849882203158495	0	0	6.159255755282246	18.424937050528282	RAP1GAP2;YWHAB
SHC-related events	2/17	0.05607505455352939	0.1522037195024369	0	0	5.748344370860927	16.561349323943805	YWHAB;CDK1
SHC1 events in EGFR signaling	2/17	0.05607505455352939	0.1522037195024369	0	0	5.748344370860927	16.561349323943805	YWHAB;CDK1
HIV-1 elongation complex formation in the absence of HIV-1 Tat	2/17	0.05607505455352939	0.1522037195024369	0	0	5.748344370860927	16.561349323943805	NCBP2;SSRP1
Effect of METS on macrophage differentiation	2/18	0.0621592341782054	0.1678299322811546	0	0	5.388796909492274	14.970379011506335	RBL1;E2F1
Destabilization of mRNA by AUF1 (hnRNP D0)	4/66	0.06334368002151258	0.16924639505747893	0	0	2.7870681639367714	7.690023126961993	PSMD7;PSMD13;PSMD2;EIF4G1
Thyroid-stimulating hormone signaling pathway	4/66	0.06334368002151258	0.16924639505747893	0	0	2.7870681639367714	7.690023126961993	CCNE1;CDK2;E2F1;TTF2
Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins	10/255	0.06738159674866775	0.17910237892262465	0	0	1.770236184361385	4.775005597968964	CDC20;FZR1;PSMD7;PSMD13;UBE2C;LRR1;PSMD2;UBA2;ANAPC5;UBA1
ER-associated degradation (ERAD) pathway	2/19	0.06845526331281236	0.18009000040755252	0	0	5.071549149461109	13.599738585803118	GANAB;UBA2
FRS2-mediated activation	2/19	0.06845526331281236	0.18009000040755252	0	0	5.071549149461109	13.599738585803118	YWHAB;CDK1
Messenger RNA splicing: minor pathway	3/42	0.06997731835643983	0.18315491998394712	0	0	3.3196051735874743	8.828769180837494	EFTUD2;SNRNP40;NCBP2
Cleavage of growing transcript in the termination region	3/43	0.0740099013280039	0.19272629127546195	0	0	3.236449115044248	8.426277784088882	NCBP2;ALYREF;CPSF2
Signaling by Hippo	2/20	0.07495040203315417	0.19418967799499035	0	0	4.789551140544518	12.409385464317795	YWHAE;YWHAB
RNA polymerase II transcription	5/101	0.08068899202765858	0.2080073010562254	0	0	2.2510416666666666	5.666216552499448	NCBP2;ALYREF;CPSF2;TAF6;SSRP1
Cytosolic sensors of pathogen-associated DNA	2/21	0.0816323782035753	0.20834532347479667	0	0	4.537237132566515	11.368180594854165	RIPK3;HMGB1
p38 MK2 pathway	2/21	0.0816323782035753	0.20834532347479667	0	0	4.537237132566515	11.368180594854165	YWHAE;YWHAB
Post-elongation processing of intronless pre-mRNA	2/23	0.09551000579880925	0.24255758898410468	0	0	4.104698833175655	9.639984807034024	NCBP2;CPSF2
p53 signaling pathway	6/139	0.09806379253232911	0.2478163821137184	0	0	1.9503993837600684	4.529094706192561	PIDD1;CCNB1;TFDP1;PCNA;E2F1;DGCR8
Proteasome complex	2/24	0.10268332233199283	0.2582183546878055	0	0	3.9179209311659644	8.917601643778514	RPN1;UBA1
Immune system signaling by interferons, interleukins, prolactin, and growth hormones	10/280	0.10775301991255339	0.2636886625272166	0	0	1.6042446941323345	3.5741184488365514	NUP93;NUP107;YWHAB;NUP62;CDK1;IFI30;AAAS;KPNA2;KPNB1;EIF4G1
APOBEC3G-mediated resistance to HIV-1 infection	1/5	0.10870083945930967	0.2636886625272166	0	0	10.760462555066079	23.879142482668456	BANF1
Coenzyme A biosynthesis	1/5	0.10870083945930967	0.2636886625272166	0	0	10.760462555066079	23.879142482668456	COASY
ERK activation	1/5	0.10870083945930967	0.2636886625272166	0	0	10.760462555066079	23.879142482668456	CDK1
Ketone body metabolism	1/5	0.10870083945930967	0.2636886625272166	0	0	10.760462555066079	23.879142482668456	ACAT1
Nifedipine activity	1/5	0.10870083945930967	0.2636886625272166	0	0	10.760462555066079	23.879142482668456	PCNA
Nuclear beta-catenin signaling and target gene transcription regulation	4/80	0.10932378199530576	0.2636886625272166	0	0	2.272027074337729	5.028998613044062	YWHAE;XPO1;YWHAB;INCENP
Glutathione metabolism	3/51	0.10971519092349549	0.2636886625272166	0	0	2.6959347345132745	5.957658401809773	RRM1;RRM2;GSR
Regulatory RNA pathways	2/25	0.10999877929985254	0.2636886625272166	0	0	3.747384585852769	8.271549572411201	DGCR8;RAN
SHC1 events in ERBB2 signaling	2/25	0.10999877929985254	0.2636886625272166	0	0	3.747384585852769	8.271549572411201	YWHAB;CDK1
mTOR signaling pathway	5/113	0.11559777591870427	0.2758216699827688	0	0	1.9996913580246913	4.314611186945136	YWHAE;CCNE1;YWHAB;CDK2;EIF4G1
SMAD2/3 nuclear pathway	4/82	0.11685548909768045	0.27753178660699107	0	0	2.2135425550059695	4.75207132633151	RBL1;TFDP1;CDK2;RBBP7
Control of gene expression by vitamin D receptor	2/27	0.12501592369158632	0.2941888479531366	0	0	3.4472406181015454	7.167896231043711	CHAF1A;ACTL6A
Insulin regulation of blood glucose	2/27	0.12501592369158632	0.2941888479531366	0	0	3.4472406181015454	7.167896231043711	YWHAE;YWHAB
Basic mechanisms of SUMOylation	1/6	0.12898293467824523	0.29805515986459374	0	0	8.607929515418503	17.629686728771688	UBA2
Vitamin B6 metabolism	1/6	0.12898293467824523	0.29805515986459374	0	0	8.607929515418503	17.629686728771688	PSAT1
Low-density lipoprotein (LDL) pathway during atherogenesis	1/6	0.12898293467824523	0.29805515986459374	0	0	8.607929515418503	17.629686728771688	ACAT1
NADE-dependent death signaling	1/6	0.12898293467824523	0.29805515986459374	0	0	8.607929515418503	17.629686728771688	YWHAE
Pathogenic Escherichia coli infection	3/57	0.14001603491633458	0.3220996677671733	0	0	2.3956489675516224	4.709841864237749	TUBA1C;TUBA1B;TUBB4B
Prostate cancer	4/89	0.14489228069895801	0.3301157579887191	0	0	2.0305204121559934	3.9224876637132646	CCNE2;CCNE1;CDK2;E2F1
CDC42 activity regulation	2/30	0.1483663823793818	0.3301157579887191	0	0	3.0774203721223587	5.871935051974715	RACGAP1;NME1
BAD activation and translocation to mitochondria	1/7	0.1488044902461258	0.3301157579887191	0	0	7.172907488986784	13.6652637224606	YWHAB
Spermatogenesis regulation by CREM	1/7	0.1488044902461258	0.3301157579887191	0	0	7.172907488986784	13.6652637224606	XPO1
Viral dsRNA-TLR3-TRIF complex activation of RIP1	1/7	0.1488044902461258	0.3301157579887191	0	0	7.172907488986784	13.6652637224606	RIPK3
Internal ribosome entry pathway	1/7	0.1488044902461258	0.3301157579887191	0	0	7.172907488986784	13.6652637224606	EIF4G1
MEK activation	1/7	0.1488044902461258	0.3301157579887191	0	0	7.172907488986784	13.6652637224606	YWHAB
Gap junction pathway	4/90	0.14909640767359386	0.3301157579887191	0	0	2.006806579693704	3.819278326659817	TUBA1C;TUBA1B;CDK1;TUBB4B
Rho GTPase cycle	5/123	0.1492921166732609	0.3301157579887191	0	0	1.8292843691148777	3.4790251684162627	ARHGAP11A;DEPDC1B;RACGAP1;ARHGAP19;ECT2
Interleukin-4 regulation of apoptosis	9/267	0.15677579103126144	0.34517588325767	0	0	1.5085253936802587	2.795204896212196	TOP2A;CDC45;MCM7;MCM3;MCM4;MCM5;MCM6;MAD2L1;MCM2
HIV genome transcription	3/61	0.16159749434945883	0.35427142991996746	0	0	2.2299740616417454	4.064454726899802	NCBP2;TAF6;SSRP1
S6K1 signaling	1/8	0.16817594042587203	0.3640264026939762	0	0	6.147891755821271	10.960120725409142	EIF4G1
Shuttle for transfer of acetyl groups from mitochondria to the cytosol	1/8	0.16817594042587203	0.3640264026939762	0	0	6.147891755821271	10.960120725409142	CS
Folate and pterine metabolism	1/8	0.16817594042587203	0.3640264026939762	0	0	6.147891755821271	10.960120725409142	DHFR
Validated nuclear estrogen receptor alpha network	3/64	0.17839512660490386	0.3845239493626709	0	0	2.1199767880458436	3.654319266358882	PCNA;SET;BRCA1
Fatty acid beta oxidation	2/34	0.18068234213978737	0.3878244414966985	0	0	2.6921909492273732	4.606378572992472	ACSL5;ACAT1
Polyadenylation of mRNA	1/9	0.1871074836640293	0.39500468773517294	0	0	5.379129955947136	9.015809363323697	CPSF2
Folding of actin by CCT/TriC	1/9	0.1871074836640293	0.39500468773517294	0	0	5.379129955947136	9.015809363323697	TCP1
Heme biosynthesis	1/9	0.1871074836640293	0.39500468773517294	0	0	5.379129955947136	9.015809363323697	HMBS
Ketone body biosynthesis and degradation	1/9	0.1871074836640293	0.39500468773517294	0	0	5.379129955947136	9.015809363323697	ACAT1
