Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Phospholipids as signaling intermediaries	1/36	0.3101147516085681	0.6259563691001827	0	0	2.7675070028011204	3.24023285410695	PRKCA
Glycosaminoglycan metabolism	2/110	0.311381357077897	0.6259563691001827	0	0	1.7959313993796753	2.095379414597221	EXT1;ST3GAL1
Signaling by EGFR in cancer	2/111	0.31515218688108093	0.6279895740040998	0	0	1.7793645772133593	2.054631608039143	ITPR2;PRKCA
Platelet aggregation (plug formation)	1/37	0.3171988154408463	0.6279895740040998	0	0	2.690495642701525	3.0892984587199677	APBB1IP
FRA pathway	1/37	0.3171988154408463	0.6279895740040998	0	0	2.690495642701525	3.0892984587199677	DMTF1
RAC1 activity regulation	1/38	0.3242104879591268	0.6291609469305828	0	0	2.6176470588235294	2.948419013931551	SPATA13
BMAL1-CLOCK/NPAS2 activates circadian expression	1/38	0.3242104879591268	0.6291609469305828	0	0	2.6176470588235294	2.948419013931551	CHD9
Signaling events mediated by HDAC class II	1/38	0.3242104879591268	0.6291609469305828	0	0	2.6176470588235294	2.948419013931551	BCOR
Triglyceride biosynthesis	1/38	0.3242104879591268	0.6291609469305828	0	0	2.6176470588235294	2.948419013931551	LCLAT1
Angiotensin II-mediated activation of JNK pathway via Pyk2-dependent signaling	1/39	0.3311505052179262	0.6296759043349696	0	0	2.5486326109391126	2.816703672235346	PRKCA
Signaling events regulated by Ret tyrosine kinase	1/39	0.3311505052179262	0.6296759043349696	0	0	2.5486326109391126	2.816703672235346	PRKCA
CXCR4 signaling pathway	2/116	0.33393204230653845	0.6296759043349696	0	0	1.7008901564255465	1.86556655324263	STAT2;PRKCA
Vascular smooth muscle contraction	2/116	0.33393204230653845	0.6296759043349696	0	0	1.7008901564255465	1.86556655324263	ITPR2;PRKCA
PAC1 receptor pathway	1/40	0.33801959598722336	0.6296759043349696	0	0	2.4831573655103067	2.6933601349866962	PRKCA
Prolactin regulation of apoptosis	2/118	0.3414039541283438	0.6296759043349696	0	0	1.6713945982673688	1.7962291998655273	TNIK;MAP3K5
Alpha-M beta-2 integrin signaling	1/41	0.34481848164016327	0.6296759043349696	0	0	2.420955882352941	2.5776816436577605	ITGB2
Bioactive peptide-induced signaling pathway	1/41	0.34481848164016327	0.6296759043349696	0	0	2.420955882352941	2.5776816436577605	PRKCA
Immunoregulatory interactions between a lymphoid and a non-lymphoid cell	2/119	0.3451302403962872	0.6296759043349696	0	0	1.657024967369795	1.762798546006354	ITGB2;CD226
G alpha s pathway	2/120	0.3488497347699961	0.6296759043349696	0	0	1.6428988895382817	1.7301598357713197	RGS3;MAP3K5
Platelet activation, signaling and aggregation	3/205	0.35096948913660814	0.6296759043349696	0	0	1.4405205372022352	1.5083056497499183	APBB1IP;ITPR2;PRKCA
Aldosterone-regulated sodium reabsorption	1/42	0.35154787614657607	0.6296759043349696	0	0	2.361788617886179	2.4690359552379983	PRKCA
TWEAK signaling pathway	1/42	0.35154787614657607	0.6296759043349696	0	0	2.361788617886179	2.4690359552379983	TRAF5
Urokinase-type plasminogen activator (uPA) and uPAR-mediated signaling	1/42	0.35154787614657607	0.6296759043349696	0	0	2.361788617886179	2.4690359552379983	ITGB2
VEGF, hypoxia, and angiogenesis	1/42	0.35154787614657607	0.6296759043349696	0	0	2.361788617886179	2.4690359552379983	PRKCA
Netrin-1 signaling	1/42	0.35154787614657607	0.6296759043349696	0	0	2.361788617886179	2.4690359552379983	ABLIM1
Notch signaling pathway	2/121	0.35256218544682005	0.6296759043349696	0	0	1.629010224779567	1.698289194629937	SPEN;DTX1
Signaling by PDGF	2/122	0.35626734656728887	0.6296759043349696	0	0	1.6153530377668308	1.6671636392420714	ITPR2;PRKCA
Growth hormone receptor signaling	1/43	0.3582084863946383	0.6296759043349696	0	0	2.305438842203548	2.3668559585674327	PRKCA
Insulin secretion regulation by glucagon-like peptide-1	1/43	0.3582084863946383	0.6296759043349696	0	0	2.305438842203548	2.3668559585674327	ITPR2
PI3K class IB pathway in neutrophils	1/43	0.3582084863946383	0.6296759043349696	0	0	2.305438842203548	2.3668559585674327	PRKCA
Lysine degradation	1/44	0.3648010119975135	0.6301292167664169	0	0	2.2517099863201095	2.270631660764049	SETD1B
Integration of energy metabolism	2/125	0.36733671891897834	0.6301292167664169	0	0	1.57571388521767	1.5780402082523821	ITPR2;PRKCA
Antigen-activated B-cell receptor generation of second messengers	3/211	0.3677218410338896	0.6301292167664169	0	0	1.3985386519421172	1.3991379164964977	ITPR2;PRKCA;POU2F2
RNA polymerase III transcription	1/45	0.37132614559449567	0.6301292167664169	0	0	2.200423351158645	2.1799033118189897	ADAR
Signaling by FGFR mutants	1/45	0.37132614559449567	0.6301292167664169	0	0	2.200423351158645	2.1799033118189897	MYO18A
Deposition of new CENP-A-containing nucleosomes at the centromere	1/45	0.37132614559449567	0.6301292167664169	0	0	2.200423351158645	2.1799033118189897	RSF1
G alpha (z) signaling events	1/45	0.37132614559449567	0.6301292167664169	0	0	2.200423351158645	2.1799033118189897	PRKCA
Integrin-linked kinase signaling	1/45	0.37132614559449567	0.6301292167664169	0	0	2.200423351158645	2.1799033118189897	GIT2
Alpha-6 beta-1 and alpha-6 beta-4 integrin signaling	1/46	0.37778457269003834	0.6355860622081332	0	0	2.1514161220043575	2.0942554898727943	PRKCA
RhoA activity regulation	1/46	0.37778457269003834	0.6355860622081332	0	0	2.1514161220043575	2.0942554898727943	ARHGAP5
PDGFB signaling pathway	2/129	0.381979891026455	0.6374279340275794	0	0	1.5257747953919554	1.4683863056615079	PRKCA;SIPA1
Delta Np63 pathway	1/47	0.38417697190937317	0.6374279340275794	0	0	2.104539641943734	2.0133119906465775	POU2F2
Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways	1/47	0.38417697190937317	0.6374279340275794	0	0	2.104539641943734	2.0133119906465775	NOD1
Presenilin action in Notch and Wnt signaling	1/48	0.3905040150773224	0.6374279340275794	0	0	2.059657905715478	1.9367314003253642	DTX1
Diurnally regulated genes with circadian orthologs	1/48	0.3905040150773224	0.6374279340275794	0	0	2.059657905715478	1.9367314003253642	ZFR
HES/HEY pathway	1/48	0.3905040150773224	0.6374279340275794	0	0	2.059657905715478	1.9367314003253642	SPEN
Signaling by NGF	3/221	0.39546555537259737	0.6374279340275794	0	0	1.3337042419838314	1.2372662047189147	PLEKHG2;ITPR2;PRKCA
Cell adhesion molecules (CAMs)	2/133	0.3964782353963292	0.6374279340275794	0	0	1.4788854209754447	1.36816737911748	ITGB2;CD226
Deadenylation-dependent mRNA decay	1/49	0.3967663670987994	0.6374279340275794	0	0	2.0166462418300655	1.864203248581696	DCP1B
G alpha 12 pathway	1/49	0.3967663670987994	0.6374279340275794	0	0	2.0166462418300655	1.864203248581696	MAP3K5
Glycerolipid metabolism	1/49	0.3967663670987994	0.6374279340275794	0	0	2.0166462418300655	1.864203248581696	LCLAT1
MAPK signaling pathway	4/314	0.40220968494647197	0.6405403717758885	0	0	1.2508425613866152	1.1392445420192459	TAOK3;PRKCA;SIPA1;MAP3K5
NGF signaling via TRKA from the plasma membrane	2/136	0.4072495796529343	0.6405403717758885	0	0	1.445555473862216	1.2985844953036423	ITPR2;PRKCA
Malaria	1/51	0.4090996240360623	0.6405403717758885	0	0	1.9357843137254902	1.7301973857712916	ITGB2
Drug metabolism: other enzymes	1/52	0.41517182548517484	0.6405403717758885	0	0	1.8977316416762784	1.6682253041067447	UCKL1
Heparan sulfate/heparin glycosaminoglycan (HS-GAG) metabolism	1/52	0.41517182548517484	0.6405403717758885	0	0	1.8977316416762784	1.6682253041067447	EXT1
Interleukin-2 receptor beta chain in T cell activation	1/52	0.41517182548517484	0.6405403717758885	0	0	1.8977316416762784	1.6682253041067447	NMI
T cell receptor signaling pathway	2/139	0.41792789764701993	0.6405403717758885	0	0	1.4136852324619755	1.233364528183784	PRKCA;ARHGAP5
Amyotrophic lateral sclerosis (ALS)	1/53	0.4211819289728438	0.6405403717758885	0	0	1.8611425339366516	1.6093120882980891	MAP3K5
Thrombin signaling through protease-activated receptors	1/53	0.4211819289728438	0.6405403717758885	0	0	1.8611425339366516	1.6093120882980891	PRKCA
JNK/MAPK pathway	1/53	0.4211819289728438	0.6405403717758885	0	0	1.8611425339366516	1.6093120882980891	MAP3K5
PI3K pathway	1/53	0.4211819289728438	0.6405403717758885	0	0	1.8611425339366516	1.6093120882980891	PRKCA
RANKL signaling pathway	1/54	0.4271305664543781	0.6405403717758885	0	0	1.825934147243803	1.5532592505292342	TRAF5
Kit receptor signaling pathway	1/54	0.4271305664543781	0.6405403717758885	0	0	1.825934147243803	1.5532592505292342	PRKCA
Non-small cell lung cancer	1/54	0.4271305664543781	0.6405403717758885	0	0	1.825934147243803	1.5532592505292342	PRKCA
Adaptive immune system	7/606	0.42828950771369617	0.6405403717758885	0	0	1.132965717272896	0.96070495559649	HERC2;KIF3B;ITGB2;ITPR2;CD226;TRIM21;SIPA1
Focal adhesion	3/233	0.4283222605434137	0.6405403717758885	0	0	1.2633448127421438	1.0711640690162803	ITGB2;PRKCA;ARHGAP5
Toll-like receptor signaling pathway regulation	2/142	0.42850886661479776	0.6405403717758885	0	0	1.3831808585503167	1.1721681105525306	RNF31;IRF7
Calcineurin-dependent NFAT signaling role in lymphocytes	1/55	0.4330183635729859	0.6405403717758885	0	0	1.7920297748729122	1.4998843748976198	PRKCA
T cell receptor signaling in naive CD8+ T cells	1/55	0.4330183635729859	0.6405403717758885	0	0	1.7920297748729122	1.4998843748976198	PRKCA
Vibrio cholerae infection	1/55	0.4330183635729859	0.6405403717758885	0	0	1.7920297748729122	1.4998843748976198	PRKCA
Meiotic synapsis	1/55	0.4330183635729859	0.6405403717758885	0	0	1.7920297748729122	1.4998843748976198	SYNE1
Interleukin-5 regulation of apoptosis	2/144	0.4355067857405575	0.6417994737229268	0	0	1.3635606743911746	1.1334528582242416	ITGB2;IRF2
Thromboxane A2 receptor signaling	1/56	0.4388459395126228	0.6442981583855736	0	0	1.7593582887700534	1.4490195603153357	PRKCA
Pathogenic Escherichia coli infection	1/57	0.4446139072341867	0.6455135245770415	0	0	1.7278536414565826	1.4005100371036634	PRKCA
Inositol phosphate metabolism	1/57	0.4446139072341867	0.6455135245770415	0	0	1.7278536414565826	1.4005100371036634	INPP1
Mechanism of gene regulation by peroxisome proliferators via PPAR-alpha	1/57	0.4446139072341867	0.6455135245770415	0	0	1.7278536414565826	1.4005100371036634	PRKCA
HIV-1 Nef as negative effector of Fas and TNF	1/58	0.45032287351677525	0.6513895439799848	0	0	1.6974544203646371	1.3542129374055059	MAP3K5
ATF2 transcription factor network	1/59	0.455973438934053	0.6547310918027428	0	0	1.668103448275862	1.3099961995596572	PRKCA
RNA degradation	1/59	0.455973438934053	0.6547310918027428	0	0	1.668103448275862	1.3099961995596572	DCP1B
Ephrin receptor B forward pathway	1/60	0.4615661979936498	0.6576326475191024	0	0	1.6397474243934862	1.2677375890667113	RGS3
Natural killer cell receptor signaling pathway	1/60	0.4615661979936498	0.6576326475191024	0	0	1.6397474243934862	1.2677375890667113	MAP3K5
Integrated breast cancer pathway	2/152	0.46302706815120476	0.6576326475191024	0	0	1.290311986863711	0.9935012161088156	RALGAPA1;MYCBP2
Shigellosis	1/62	0.4725806452316849	0.6624020945721381	0	0	1.585824493731919	1.188649783859048	NOD1
Signaling events mediated by focal adhesion kinase	1/62	0.4725806452316849	0.6624020945721381	0	0	1.585824493731919	1.188649783859048	GIT2
Circadian rhythm	1/62	0.4725806452316849	0.6624020945721381	0	0	1.585824493731919	1.188649783859048	CHD9
Integrin signaling pathway	2/155	0.4731443532658129	0.6624020945721381	0	0	1.2648185711066036	0.9465329861344851	GIT2;MAP3K5
Folate metabolism	1/63	0.4780034925381394	0.6644587555849314	0	0	1.56016761543327	1.1516178175187641	IZUMO1R
O-linked glycosylation of mucins	1/63	0.4780034925381394	0.6644587555849314	0	0	1.56016761543327	1.1516178175187641	ST3GAL1
Endothelins	1/64	0.48337085196188895	0.6695454910567508	0	0	1.5353252412075942	1.1161370955786523	PRKCA
Glioma	1/65	0.48868328853614706	0.6745205954442594	0	0	1.5112591911764706	1.0821230453690098	PRKCA
Semaphorin interactions	1/66	0.4939413615571912	0.6770105375189474	0	0	1.4879336349924586	1.0494968337769237	NRP1
HIF-1 transcriptional activity in hypoxia	1/66	0.4939413615571912	0.6770105375189474	0	0	1.4879336349924586	1.0494968337769237	ITGB2
T cell receptor signaling in naive CD4+ T cells	1/67	0.4991456245256501	0.6770418159655877	0	0	1.4653149138443256	1.0181849010879622	PRKCA
Telomerase regulation	1/67	0.4991456245256501	0.6770418159655877	0	0	1.4653149138443256	1.0181849010879622	ZNFX1
cAMP cell motility pathway inferred from amoeba model	1/67	0.4991456245256501	0.6770418159655877	0	0	1.4653149138443256	1.0181849010879622	ITPR2
CD8/T cell receptor downstream pathway	1/68	0.5042966256058773	0.6793274131872987	0	0	1.4433713784021072	0.9881185373800783	PRKCA
Epithelial cell signaling in Helicobacter pylori infection	1/68	0.5042966256058773	0.6793274131872987	0	0	1.4433713784021072	0.9881185373800783	NOD1
AP-1 transcription factor network	1/70	0.5144410062515927	0.6859213416687903	0	0	1.4013924410343848	0.9314696695004313	DMTF1
Signaling events mediated by HDAC class I	1/70	0.5144410062515927	0.6859213416687903	0	0	1.4013924410343848	0.9314696695004313	CHD3
Signaling events mediated by VEGFR1 and VEGFR2	1/70	0.5144410062515927	0.6859213416687903	0	0	1.4013924410343848	0.9314696695004313	PRKCA
Rac1 cell motility signaling pathway	1/71	0.5194354542724059	0.6879010070094024	0	0	1.3813025210084033	0.9047707242304202	ARHGAP5
Viral myocarditis	1/71	0.5194354542724059	0.6879010070094024	0	0	1.3813025210084033	0.9047707242304202	ITGB2
Leishmaniasis	1/72	0.5243787773584989	0.6921093627088605	0	0	1.3617785142225904	0.879083861456296	ITGB2
Signaling by NOTCH1	1/73	0.5292714963316812	0.695590490599321	0	0	1.3427968409586057	0.8543595298440817	DTX1
Fatty acid, triacylglycerol, and ketone body metabolism	2/173	0.5313586682220289	0.695590490599321	0	0	1.130642698700775	0.7149257612917751	CHD9;LCLAT1
RANKL regulation of apoptosis and immune response	1/74	0.5341141267101929	0.695590490599321	0	0	1.3243352135374697	0.830551190714623	DTX1
Seven transmembrane receptor signaling through beta-arrestin	1/74	0.5341141267101929	0.695590490599321	0	0	1.3243352135374697	0.830551190714623	MAP3K5
Insulin signaling pathway	3/277	0.5422378704657858	0.7001689018173647	0	0	1.0580870130808702	0.6476026837299933	PRKCA;ARHGAP5;MAP3K5
VEGF signaling pathway	1/76	0.5436511577117075	0.7001689018173647	0	0	1.288888888888889	0.785510100830974	PRKCA
Calcium signaling pathway	2/178	0.5467392303478871	0.7001689018173647	0	0	1.098242274966413	0.6631003638681803	ITPR2;PRKCA
Transcriptional regulation of white adipocyte differentiation	1/77	0.5483465634130892	0.7001689018173647	0	0	1.2718653250773995	0.7641974531357807	CHD9
G alpha (12/13) signaling events	1/77	0.5483465634130892	0.7001689018173647	0	0	1.2718653250773995	0.7641974531357807	PLEKHG2
Mitochondrial pathway of apoptosis: caspases	1/77	0.5483465634130892	0.7001689018173647	0	0	1.2718653250773995	0.7641974531357807	XAF1
Signaling by SCF-KIT	1/78	0.5529938907750056	0.7028189803236793	0	0	1.25528393175452	0.7436406513397655	PRKCA
p73 transcription factor network	1/79	0.5575936297976128	0.7028189803236793	0	0	1.2391277023629965	0.7238052757445289	DCP1B
Fc epsilon receptor I signaling pathway	1/79	0.5575936297976128	0.7028189803236793	0	0	1.2391277023629965	0.7238052757445289	PRKCA
Glycerophospholipid metabolism	1/79	0.5575936297976128	0.7028189803236793	0	0	1.2391277023629965	0.7238052757445289	LCLAT1
Apoptosis modulation and signaling	1/80	0.5621462653900002	0.7040298275810866	0	0	1.2233804914370812	0.7046588492783143	MAP3K5
Nuclear beta-catenin signaling and target gene transcription regulation	1/80	0.5621462653900002	0.7040298275810866	0	0	1.2233804914370812	0.7046588492783143	TNIK
MAP kinase signaling pathway	1/81	0.5666522775701798	0.706233310556006	0	0	1.2080269607843137	0.6861707059652115	MAP3K5
Platelet homeostasis	1/82	0.5711121414445253	0.706233310556006	0	0	1.1930525296538368	0.6683118702056432	ITPR2
Regular glucocorticoid receptor pathway	1/82	0.5711121414445253	0.706233310556006	0	0	1.1930525296538368	0.6683118702056432	SMARCC2
SMAD2/3 nuclear pathway	1/82	0.5711121414445253	0.706233310556006	0	0	1.1930525296538368	0.6683118702056432	IRF7
Response to elevated platelet cytosolic calcium	1/83	0.5755263274142628	0.7072298443460533	0	0	1.1784433285509326	0.6510549449602239	PRKCA
Meiosis	1/83	0.5755263274142628	0.7072298443460533	0	0	1.1784433285509326	0.6510549449602239	SYNE1
Small cell lung cancer	1/84	0.5798953010043095	0.708158747643892	0	0	1.164186156390267	0.6343740092865829	TRAF5
Differentiation pathway in PC12 cells	1/84	0.5798953010043095	0.708158747643892	0	0	1.164186156390267	0.6343740092865829	MAP3K5
NOD signaling pathway	1/85	0.5842195230007207	0.7098208747199122	0	0	1.150268440709617	0.6182445230233502	NOD1
T cell receptor regulation of apoptosis	6/603	0.586649523386238	0.7098208747199122	0	0	0.9695714754677912	0.5170993264955455	ITGB2;TRAF5;MX1;IRF7;LSP1;BPTF
mRNA stability regulation by proteins that bind AU-rich elements	1/86	0.5884994497040088	0.7098208747199122	0	0	1.1366782006920415	0.6026432384058288	PRKCA
Glycerophospholipid biosynthesis	1/86	0.5884994497040088	0.7098208747199122	0	0	1.1366782006920415	0.6026432384058288	LCLAT1
Jak-STAT signaling pathway	2/199	0.6074386366096604	0.7304170108925977	0	0	0.9801205271186016	0.4885941194590047	STAT2;IRF9
Endocytosis	2/201	0.6128881585274379	0.7347160799472651	0	0	0.9701710523058643	0.47496936736171413	GIT2;IZUMO1R
ERBB signaling pathway	1/94	0.6211974643980219	0.7379072910424989	0	0	1.0384777566940755	0.49442577069452875	PRKCA
Fc gamma receptor-mediated phagocytosis	1/94	0.6211974643980219	0.7379072910424989	0	0	1.0384777566940755	0.49442577069452875	PRKCA
L1CAM interactions	1/94	0.6211974643980219	0.7379072910424989	0	0	1.0384777566940755	0.49442577069452875	NRP1
Transport of inorganic cations/anions and amino acids/oligopeptides	1/95	0.625098511963342	0.7394393733222053	0	0	1.027377972465582	0.48270945399273224	SLC9A9
Gastrin-CREB signaling pathway via PKC and MAPK	2/206	0.6262598774055412	0.7394393733222053	0	0	0.9461508741427606	0.44278900983351815	ITPR2;PRKCA
Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family	1/97	0.6327810729973655	0.744895437282184	0	0	1.0058721405228759	0.46031804511040003	PRKCA
Wnt signaling pathway and pluripotency	1/98	0.636563397828984	0.7471043471525799	0	0	0.9954517889630079	0.4496169659091438	PRKCA
Granule cell survival pathway	1/99	0.6403069529343648	0.7492547031351374	0	0	0.9852440976390556	0.43922931017531375	MAP3K5
Pyrimidine metabolism	1/100	0.6440121337651465	0.751347489392671	0	0	0.9752426223014459	0.4291435319722849	UCKL1
Melanogenesis	1/101	0.6476793317794056	0.7533836737612077	0	0	0.9654411764705882	0.41934860797524615	PRKCA
Axon guidance	3/325	0.6503261729237335	0.7542244372369926	0	0	0.8981458704876699	0.3864553165695892	NRP1;ABLIM1;RGS3
MHC class II antigen presentation	1/103	0.6549013253987299	0.7572900281896818	0	0	0.9464148404459823	0.4005896747900144	KIF3B
Interleukin-4 signaling pathway	1/104	0.6584568841913656	0.7591620547147508	0	0	0.9371787549971445	0.39160598677282477	PARP14
Fibroblast growth factor receptor pathway	1/105	0.661975986660431	0.7609811928765072	0	0	0.928120286576169	0.38287374714036887	PRKCA
ERBB1 downstream pathway	1/106	0.6654590048127298	0.7627483330017253	0	0	0.919234360410831	0.3743841557890576	PRKCA
Signaling by interleukins	1/109	0.6756952166777398	0.7722231047745597	0	0	0.8935639070442992	0.35028881757408675	NOD1
Epidermal growth factor receptor (EGFR) pathway	1/111	0.6823455876632849	0.7775565998953712	0	0	0.8772281639928698	0.33529329152830917	PRKCA
Lipid metabolism regulation by peroxisome proliferator-activated receptor alpha (PPAR-alpha)	1/112	0.685619702681404	0.77819369317403	0	0	0.869281045751634	0.3280946351278323	CHD9
mTOR signaling pathway	1/113	0.6888602334984397	0.77819369317403	0	0	0.8614758403361344	0.32108658971840104	PRKCA
Oocyte meiosis	1/113	0.6888602334984397	0.77819369317403	0	0	0.8614758403361344	0.32108658971840104	ITPR2
Fas signaling pathway	1/115	0.6952419107040534	0.7826804292145981	0	0	0.8462762297901617	0.3076175344512025	MAP3K5
Carbohydrate metabolism	2/235	0.696825178050752	0.7826804292145981	0	0	0.8271633649760037	0.29878854647718683	EXT1;ST3GAL1
Apoptosis	2/242	0.7121218825156357	0.797576508417512	0	0	0.8027504105090312	0.2725387405468684	IRF2;IRF7
p75 neurotrophin receptor-mediated signaling	1/124	0.7223851228004072	0.8030999374894922	0	0	0.7839948987725172	0.25495268813446675	PLEKHG2
Signal transduction	9/1020	0.7238690744473113	0.8030999374894922	0	0	0.8531460061769515	0.2756896437918681	APBB1IP;NRP1;AGO3;ITGB2;DTX1;ITPR2;ARHGAP5;ARHGAP15;ARHGAP25
G alpha (s) signaling events	1/125	0.7252484129369393	0.8030999374894922	0	0	0.7776328273244781	0.24980758151684745	PTGER4
Interleukin-1 signaling pathway	1/125	0.7252484129369393	0.8030999374894922	0	0	0.7776328273244781	0.24980758151684745	NOD1
Neurotrophin signaling pathway	1/126	0.7280823137668737	0.8039669492862381	0	0	0.7713725490196078	0.24478826629854147	MAP3K5
Class A GPCRs (rhodopsin-like)	2/253	0.7348558961594028	0.8091671665575447	0	0	0.7671383431790081	0.23634063946116377	GPR174;PTGER4
Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins	2/255	0.7388221480019963	0.8112556919237607	0	0	0.7609961253139664	0.23035204529077163	HERC2;TRIM21
Adipogenesis	1/133	0.7471215549869086	0.8157984667266522	0	0	0.7302064765300059	0.2128751830609774	STAT2
Tight junction	1/133	0.7471215549869086	0.8157984667266522	0	0	0.7302064765300059	0.2128751830609774	PRKCA
BDNF signaling pathway	2/261	0.7504195975994358	0.8171235618304966	0	0	0.7431386347642506	0.21337201990930954	ABLIM1;INPP1
FSH regulation of apoptosis	2/263	0.7541863197806291	0.8174277102691466	0	0	0.7373685899250703	0.20802335400282226	ABLIM1;MAP3K5
Ubiquitin-mediated proteolysis	1/136	0.7548694671363039	0.8174277102691466	0	0	0.7138707334785767	0.20074790013113428	HERC2
Systemic lupus erythematosus	1/139	0.7623811127048524	0.8210258136821488	0	0	0.6982452401250355	0.1894400086735678	TRIM21
p53 signaling pathway	1/139	0.7623811127048524	0.8210258136821488	0	0	0.6982452401250355	0.1894400086735678	SH2D1A
EGF/EGFR signaling pathway	1/141	0.7672611672286821	0.8240174727497079	0	0	0.6882002801120448	0.1823235449456134	PRKCA
Neuronal system	2/283	0.7892353757335537	0.844033923648747	0	0	0.684185614361096	0.1619403590185123	VAMP1;PRKCA
Signaling by the B cell receptor (BCR)	1/151	0.7902052295384953	0.844033923648747	0	0	0.6419934640522876	0.15116543933618706	ITPR2
Phagosome	1/154	0.796638864730498	0.8485935732998784	0	0	0.6293092400358836	0.1430758604143729	ITGB2
Developmental biology	3/420	0.8077956104919987	0.858146014398004	0	0	0.6901488710022081	0.14730966069386128	NRP1;ABLIM1;CHD9
Protein processing in the endoplasmic reticulum	1/166	0.8204685089832768	0.8692531230309312	0	0	0.583184789067142	0.11540045995232112	MAP3K5
Alzheimer's disease	1/169	0.8259781921295831	0.8727316747029558	0	0	0.5726832399626517	0.10948953767699986	ITPR2
Pathways in cancer	2/325	0.848845878722546	0.8944827539226828	0	0	0.5939392090774603	0.09733335699637934	TRAF5;PRKCA
Chemokine signaling pathway	1/189	0.8586470859189338	0.9015054143549243	0	0	0.5112380058406342	0.07791128374756687	STAT2
Transmission across chemical synapses	1/190	0.8601097575733206	0.9015054143549243	0	0	0.5085071065463223	0.07662961713803243	PRKCA
Post-translational protein modification	1/196	0.8685748252889972	0.907950217368765	0	0	0.4927099044746104	0.0694235854914575	ST3GAL1
Messenger RNA processing	1/203	0.8778084539658015	0.9151620051983889	0	0	0.4754659289458358	0.06196598674759227	ADAR
Phospholipid metabolism	1/205	0.8803259898444368	0.9153522228621199	0	0	0.4707564398308343	0.0600040267258644	LCLAT1
Actin cytoskeleton regulation	1/226	0.9038363850822964	0.937311806752011	0	0	0.4263616557734205	0.04310811592068335	ITGB2
Wnt signaling pathway	1/231	0.9087191951772129	0.9398889828745842	0	0	0.41698635976129583	0.03991357938661342	PRKCA
Disease	4/674	0.9180476050386371	0.9470385820398574	0	0	0.5680552461572733	0.04857215026338897	MYO18A;VAMP1;ITPR2;PRKCA
SLC-mediated transmembrane transport	1/251	0.9259036313512349	0.952635757190772	0	0	0.38323529411764706	0.02950341493981797	SLC9A9
Gene expression	6/968	0.9355635735752622	0.9600547666007926	0	0	0.5902589872439119	0.03931489563609729	AGO3;CHD9;PRKCA;ADAR;TNRC6A;DCP1B
Neuroactive ligand-receptor interaction	1/272	0.9404904554324207	0.9625907533407544	0	0	0.3531582374647276	0.021667592343876885	PTGER4
Cell cycle	2/453	0.9483350342265779	0.9680920141062982	0	0	0.4225749019693511	0.022416511488589877	RSF1;SYNE1
Oncostatin M	1/311	0.9604178506478415	0.9772384588422961	0	0	0.30811195445920303	0.012443664548736322	SYNE1
Lipid and lipoprotein metabolism	2/489	0.9622807273294037	0.9772384588422961	0	0	0.39060903693064	0.015018548163125906	CHD9;LCLAT1
Generic transcription pathway	1/377	0.9801837917844609	0.9928476650633299	0	0	0.2531680225281602	0.005067204114377424	CHD9
GPCR ligand binding	1/410	0.9859909210761539	0.9937968924840402	0	0	0.2323457500359557	0.0032779645704895267	PTGER4
Transmembrane transport of small molecules	1/432	0.9888861116107065	0.9937968924840402	0	0	0.22023565806833173	0.0024613777391159185	SLC9A9
Protein metabolism	1/442	0.9899970359524335	0.9937968924840402	0	0	0.2151304966431017	0.002162777842563057	ST3GAL1
Signaling by GPCR	4/977	0.9912616963297443	0.9937968924840402	0	0	0.3849611142642389	0.003378690724072944	PTGER4;PLEKHG2;ITPR2;PRKCA
Metabolism	7/1615	0.9980196128087834	0.9980196128087834	0	0	0.3998599175837982	7.926626078226445E-4	EXT1;INPP1;CHD9;ITPR2;ST3GAL1;LCLAT1;UCKL1
