Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Telomeres, telomerase, cellular aging, and immortality	2/19	0.05333006037950707	0.2900406792569683	0	0	5.863792845382428	17.188272813451654	MYC;BCL2
GABA biosynthesis, release, reuptake and degradation	2/19	0.05333006037950707	0.2900406792569683	0	0	5.863792845382428	17.188272813451654	GAD2;STX1A
Mitochondrial gene expression	2/19	0.05333006037950707	0.2900406792569683	0	0	5.863792845382428	17.188272813451654	POLRMT;PPRC1
E2F transcription factor network	4/74	0.05870375139297778	0.3153520023850059	0	0	2.854950675922543	8.094503604023034	PRMT5;KAT2A;TRIM28;MYC
Integrin-linked kinase signaling	3/45	0.05900134238171077	0.3153520023850059	0	0	3.564686588921283	10.08875845676772	PARP1;RUVBL2;ELMO2
Prolactin activation of MAPK signaling	4/75	0.06108893333656969	0.3237191339202838	0	0	2.81459601599366	7.86799080987681	SOCS1;MYC;RPS6;YWHAG
Prion pathway	2/21	0.0638374272314003	0.335416990537866	0	0	5.246015802865943	14.433969859036234	BCL2;RPSA
Regulation of transcription by NOTCH1 intracellular domain	3/47	0.06553859437693081	0.34146158414871514	0	0	3.4023075139146566	9.271682924590397	KAT2A;MYC;RPS27A
Energy metabolism	3/48	0.06892660545521623	0.352334089794658	0	0	3.326530612244898	8.89751477179632	MYBBP1A;PRMT1;PPRC1
HES/HEY pathway	3/48	0.06892660545521623	0.352334089794658	0	0	3.326530612244898	8.89751477179632	PARP1;CTBP1;GATA1
Beta-alanine metabolism	2/22	0.06933025637894884	0.352334089794658	0	0	4.983460559796438	13.300227660665426	GAD2;SRM
Interleukin-5 signaling pathway	3/49	0.07239246277470346	0.36314296654766454	0	0	3.2540483584738245	8.544002128515192	MYC;RPS6;BCL2
Cardiac muscle contraction	4/80	0.07376805374617296	0.36314296654766454	0	0	2.6287521873738053	6.85270879534947	UQCRC1;ATP1A1;CACNA1C;CYC1
Nuclear beta-catenin signaling and target gene transcription regulation	4/80	0.07376805374617296	0.36314296654766454	0	0	2.6287521873738053	6.85270879534947	CTBP1;MYC;RUVBL2;YWHAG
Post-elongation processing of intronless pre-mRNA	2/23	0.07497145115822752	0.36314296654766454	0	0	4.745910577971647	12.294983220848215	LSM11;CSTF2
Downregulation of SMAD2/3-SMAD4 transcriptional activity	2/23	0.07497145115822752	0.36314296654766454	0	0	4.745910577971647	12.294983220848215	PARP1;RPS27A
Mismatch repair	2/23	0.07497145115822752	0.36314296654766454	0	0	4.745910577971647	12.294983220848215	RFC1;POLD2
SMAD2/3 nuclear pathway	4/82	0.07918475180237713	0.37914849453897176	0	0	2.5610859728506785	6.494841103927952	KAT2A;CTBP1;CDK4;MYC
Cholesterol biosynthesis	2/24	0.08075304297883225	0.37914849453897176	0	0	4.529956049040019	11.398998543972201	DHCR24;LSS
Tumor suppressor Arf inhibits ribosomal biogenesis	2/24	0.08075304297883225	0.37914849453897176	0	0	4.529956049040019	11.398998543972201	MYC;POLR1B
Inhibition of cellular proliferation by Gleevec	2/24	0.08075304297883225	0.37914849453897176	0	0	4.529956049040019	11.398998543972201	MYC;BCL2
Integrated breast cancer pathway	6/152	0.08133346737690846	0.37914849453897176	0	0	2.0557453252104096	5.15827143004826	NUP85;CDK4;MYC;BCL2;PHB;FAU
Interleukin-2 receptor beta chain in T cell activation	3/52	0.08324335327295376	0.38220369431995	0	0	3.0543523531861725	7.593080224729673	SOCS1;MYC;BCL2
RNA polymerase I transcription initiation	2/25	0.08666731874183702	0.38220369431995	0	0	4.332780174798097	10.59658694055948	RRN3;POLR1B
Regulatory RNA pathways	2/25	0.08666731874183702	0.38220369431995	0	0	4.332780174798097	10.59658694055948	POLR2B;XPO5
Fatty acid biosynthesis	2/25	0.08666731874183702	0.38220369431995	0	0	4.332780174798097	10.59658694055948	FASN;ACSL6
Ghrelin pathway	2/25	0.08666731874183702	0.38220369431995	0	0	4.332780174798097	10.59658694055948	FASN;BCL2
Glutathione conjugation	2/25	0.08666731874183702	0.38220369431995	0	0	4.332780174798097	10.59658694055948	MGST2;CNDP2
C-Myb transcription factor network	4/85	0.08766930151625767	0.38220369431995	0	0	2.4658520412996117	6.002336304549126	TRIM28;MYC;BCL2;GATA1
Kit receptor signaling pathway	3/54	0.09084070641974801	0.38220369431995	0	0	2.9342737094837936	7.038289134563642	SOCS1;RPS6;BCL2
Amino acid metabolism	7/195	0.09267216455634428	0.38220369431995	0	0	1.8633335161219566	4.432287446196706	AHCY;PSME3;MRI1;PHGDH;PSMA7;CNDP2;SRM
ALK1 pathway	2/26	0.09270681385993883	0.38220369431995	0	0	4.152035623409669	9.874841564699713	FKBP1A;SMAD5
Selenoamino acid metabolism	2/26	0.09270681385993883	0.38220369431995	0	0	4.152035623409669	9.874841564699713	AHCYL2;AHCY
CARM1 and regulation of the estrogen receptor	2/26	0.09270681385993883	0.38220369431995	0	0	4.152035623409669	9.874841564699713	PHB2;PELP1
Steroid biosynthesis	2/26	0.09270681385993883	0.38220369431995	0	0	4.152035623409669	9.874841564699713	DHCR24;LSS
TGF-beta signaling in development	2/26	0.09270681385993883	0.38220369431995	0	0	4.152035623409669	9.874841564699713	ACVR1C;SMAD5
Estrogen receptor transcription factor targets	2/26	0.09270681385993883	0.38220369431995	0	0	4.152035623409669	9.874841564699713	CTBP1;PHB2
Inhibition of activated T cell apoptosis by neuropeptides VIP and PACAP	2/26	0.09270681385993883	0.38220369431995	0	0	4.152035623409669	9.874841564699713	PRKAR1B;MYC
Calcineurin-dependent NFAT signaling role in lymphocytes	3/55	0.09474395954269489	0.38220369431995	0	0	2.8776981946624804	6.781517921159744	FKBP1A;BCL2;YWHAG
APOBEC3G-mediated resistance to HIV-1 infection	1/5	0.0949344660085037	0.38220369431995	0	0	12.437182741116752	29.28419817511184	HMGA1
Abacavir metabolism	1/5	0.0949344660085037	0.38220369431995	0	0	12.437182741116752	29.28419817511184	ADAL
Blockade of neurotransmitter release by botulinum toxin	1/5	0.0949344660085037	0.38220369431995	0	0	12.437182741116752	29.28419817511184	STX1A
Ketone body metabolism	1/5	0.0949344660085037	0.38220369431995	0	0	12.437182741116752	29.28419817511184	OXCT1
DNA replication pre-Initiation	4/88	0.0965738616564757	0.3838191937629163	0	0	2.3774205334307634	5.55709486839274	PSME3;POLE2;RPS27A;PSMA7
HIF-1 degradation in normoxia	4/88	0.0965738616564757	0.3838191937629163	0	0	2.3774205334307634	5.55709486839274	PSME3;APEX1;PSMG1;PSMA7
BAD phosphorylation regulation	2/27	0.09886430549277798	0.3855086126133481	0	0	3.9857506361323156	9.2230549545216	PRKAR1B;BCL2
CTCF pathway	2/27	0.09886430549277798	0.3855086126133481	0	0	3.9857506361323156	9.2230549545216	MYC;SMAD5
eIF4E and p70 S6 kinase regulation	2/27	0.09886430549277798	0.3855086126133481	0	0	3.9857506361323156	9.2230549545216	EIF4A1;PABPC1
TGF-beta receptor activation of SMADs	2/28	0.10513280599763897	0.40236012171935903	0	0	3.8322568017224508	8.632276897140681	FKBP1A;RPS27A
PERK-regulated gene expression	2/28	0.10513280599763897	0.40236012171935903	0	0	3.8322568017224508	8.632276897140681	DIS3;EIF2S1
PKB-mediated events	2/28	0.10513280599763897	0.40236012171935903	0	0	3.8322568017224508	8.632276897140681	RPS6;EIF4B
HIV-1 Nef as negative effector of Fas and TNF	3/58	0.10685359761017257	0.4055500542707644	0	0	2.7203153988868274	6.08342943347019	PARP1;BCL2;LMNB2
Spliceosome	5/127	0.10727453048452479	0.4055500542707644	0	0	2.0473938629676334	4.5705284044092656	SF3B3;DDX39B;PCBP1;SRSF1;PRPF19
ATF2 transcription factor network	3/59	0.11101821252207653	0.4090330391875039	0	0	2.6716016763848396	5.872343490742867	CDK4;RUVBL2;BCL2
Caspase cascade in apoptosis	3/59	0.11101821252207653	0.4090330391875039	0	0	2.6716016763848396	5.872343490742867	PARP1;BCL2;LMNB2
RNA polymerase	2/29	0.11150555642059183	0.4090330391875039	0	0	3.6901328809725755	8.09497385691986	POLR2B;POLR1B
Pyrimidine biosynthesis	1/6	0.11281395113074703	0.4090330391875039	0	0	9.949238578680204	21.709390476977187	CAD
Basic mechanisms of SUMOylation	1/6	0.11281395113074703	0.4090330391875039	0	0	9.949238578680204	21.709390476977187	SAE1
DNA replication initiation	1/6	0.11281395113074703	0.4090330391875039	0	0	9.949238578680204	21.709390476977187	POLE2
Methionine salvage pathway	1/6	0.11281395113074703	0.4090330391875039	0	0	9.949238578680204	21.709390476977187	MRI1
TNFR1 signaling pathway	2/30	0.11797602029928371	0.42280423459858907	0	0	3.558160668847692	7.6047639045232955	PARP1;LMNB2
Interleukin-2/STAT5 pathway	2/30	0.11797602029928371	0.42280423459858907	0	0	3.558160668847692	7.6047639045232955	MYC;BCL2
RNA polymerase I, RNA polymerase III, and mitochondrial transcription	4/95	0.11890247153817016	0.4236754732969281	0	0	2.1937550940108483	4.67149548976665	RRN3;POLR1B;GTF3A;POLRMT
DNA strand elongation	2/31	0.12453787751274169	0.4412199089022848	0	0	3.4352899885934893	7.156208442239996	RFC1;POLD2
Anandamide metabolism	1/7	0.13034110684601538	0.44445197457649316	0	0	8.290609137055837	16.89294821305315	CNR2
BAD activation and translocation to mitochondria	1/7	0.13034110684601538	0.44445197457649316	0	0	8.290609137055837	16.89294821305315	BCL2
Cyanoamino acid metabolism	1/7	0.13034110684601538	0.44445197457649316	0	0	8.290609137055837	16.89294821305315	SHMT2
Inactivation of BCL-2 by BH3-only proteins	1/7	0.13034110684601538	0.44445197457649316	0	0	8.290609137055837	16.89294821305315	BCL2
Internal ribosome entry pathway	1/7	0.13034110684601538	0.44445197457649316	0	0	8.290609137055837	16.89294821305315	EIF4A1
PELP1 modulation of estrogen receptor activity	1/7	0.13034110684601538	0.44445197457649316	0	0	8.290609137055837	16.89294821305315	PELP1
Alpha-synuclein signaling	2/32	0.13118501830241652	0.44445197457649316	0	0	3.3206106870229006	6.744647102754209	FKBP1A;PARK7
Sphingolipid de novo biosynthesis	2/32	0.13118501830241652	0.44445197457649316	0	0	3.3206106870229006	6.744647102754209	PPM1L;SGPP1
Granule cell survival pathway	4/99	0.1325746533067352	0.44482437004849035	0	0	2.1009557140934176	4.245210804026846	MYCN;PARP1;BCL2;CYC1
Ubiquitin-mediated degradation of phosphorylated Cdc25A	3/64	0.13272985235317858	0.44482437004849035	0	0	2.451990632318501	4.951646495575235	PSME3;RPS27A;PSMA7
Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins	8/255	0.13375128302452446	0.4458376100817482	0	0	1.6201027314858405	3.2592794193437347	DET1;TRIM9;SOCS1;PSME3;FBXO17;RPS27A;SAE1;PSMA7
Fluoropyrimidine activity	2/33	0.13791153749313334	0.45724680880076296	0	0	3.2133300500697692	6.366065795650899	UCK2;PPAT
RNA polymerase II transcription	4/101	0.13964270225184908	0.4605238052986512	0	0	2.0574261080496745	4.050389446117651	LSM11;POLR2B;CSTF2;SRSF1
EPO receptor signaling	2/34	0.14471172883584557	0.4666539393688772	0	0	3.112754452926209	6.016990441813435	SOCS1;PDK1
Induction of apoptosis through DR3 and DR4/5 death receptors	2/34	0.14471172883584557	0.4666539393688772	0	0	3.112754452926209	6.016990441813435	PARP1;BCL2
G1 to S cell cycle control	3/67	0.14640931618422834	0.4666539393688772	0	0	2.3366948341836733	4.4896063865762486	CDK4;MYC;POLE2
SREBP control of lipid biosynthesis	1/8	0.14752285825209666	0.4666539393688772	0	0	7.105873821609862	13.599023378635492	SCAP
ChREBP activates metabolic gene expression	1/8	0.14752285825209666	0.4666539393688772	0	0	7.105873821609862	13.599023378635492	FASN
Downregulation of ERBB4 signaling	1/8	0.14752285825209666	0.4666539393688772	0	0	7.105873821609862	13.599023378635492	RPS27A
Folate and pterine metabolism	1/8	0.14752285825209666	0.4666539393688772	0	0	7.105873821609862	13.599023378635492	MTHFD1
Integration of provirus	1/8	0.14752285825209666	0.4666539393688772	0	0	7.105873821609862	13.599023378635492	HMGA1
Activation of NF-kappaB in B cells	3/68	0.15106811211103613	0.4698982463396135	0	0	2.3006279434850865	4.348243110213557	PSME3;RPS27A;PSMA7
Messenger RNA splicing: major pathway	3/68	0.15106811211103613	0.4698982463396135	0	0	2.3006279434850865	4.348243110213557	PCBP1;CSTF2;SRSF1
Integrated cancer pathway	2/35	0.15158007946439145	0.4698982463396135	0	0	3.0182743465186213	5.694400784417383	CDK4;BCL2
Interleukin-7 signaling pathway	2/35	0.15158007946439145	0.4698982463396135	0	0	3.0182743465186213	5.694400784417383	MYC;BCL2
Ion transport by P-type ATPases	2/36	0.15851126451262978	0.486519722761537	0	0	2.929351893429127	5.395660016130753	ATP11B;ATP1A1
Neurotransmitter release cycle	2/36	0.15851126451262978	0.486519722761537	0	0	2.929351893429127	5.395660016130753	GAD2;STX1A
MicroRNA regulation of DNA damage response	3/70	0.16052440854097377	0.49027159258819575	0	0	2.2317240328967407	4.082513461097954	RFC1;CDK4;MYC
Polyadenylation of mRNA	1/9	0.16436599478673752	0.4909573588395222	0	0	6.217322335025381	11.226368146741951	CSTF2
Pyrimidine salvage reactions	1/9	0.16436599478673752	0.4909573588395222	0	0	6.217322335025381	11.226368146741951	UCK2
West Nile virus infection	1/9	0.16436599478673752	0.4909573588395222	0	0	6.217322335025381	11.226368146741951	EEF1A1
Ketone body biosynthesis and degradation	1/9	0.16436599478673752	0.4909573588395222	0	0	6.217322335025381	11.226368146741951	OXCT1
Phase II of biological oxidations: conjugation	3/71	0.16531867149137938	0.4909573588395222	0	0	2.1987920168067228	3.957562490594446	AHCY;MGST2;CNDP2
ALK in cardiac myocytes	2/37	0.16550014193138732	0.4909573588395222	0	0	2.845510723373319	5.118456960240156	RFC1;SMAD5
Cyclin D-associated events in G1	2/38	0.1725417472462236	0.5069947075481451	0	0	2.7663273960983883	4.86075829149867	CDK4;RPS27A
Triglyceride biosynthesis	2/38	0.1725417472462236	0.5069947075481451	0	0	2.7663273960983883	4.86075829149867	FASN;ACSL6
Signaling by NOTCH1	3/73	0.17503138165588397	0.507100264610505	0	0	2.135750728862974	3.722165007175018	KAT2A;MYC;RPS27A
Chronic myeloid leukemia	3/73	0.17503138165588397	0.507100264610505	0	0	2.135750728862974	3.722165007175018	CTBP1;CDK4;MYC
Degradation of beta-catenin by the destruction complex	3/73	0.17503138165588397	0.507100264610505	0	0	2.135750728862974	3.722165007175018	PSME3;RPS27A;PSMA7
Aurora B signaling	2/39	0.1796312886989045	0.5074382227838821	0	0	2.691424248676157	4.620768828171181	NPM1;NSUN2
Abacavir transport and metabolism	1/10	0.1808771729600612	0.5074382227838821	0	0	5.526226734348562	9.449500008322758	ADAL
Taurine and hypotaurine metabolism	1/10	0.1808771729600612	0.5074382227838821	0	0	5.526226734348562	9.449500008322758	GAD2
Fanconi anemia pathway regulation	1/10	0.1808771729600612	0.5074382227838821	0	0	5.526226734348562	9.449500008322758	RPS27A
IRAK2-mediated activation of TAK1 complex	1/10	0.1808771729600612	0.5074382227838821	0	0	5.526226734348562	9.449500008322758	RPS27A
NODAL signaling regulation	1/10	0.1808771729600612	0.5074382227838821	0	0	5.526226734348562	9.449500008322758	ACVR1C
Nef-mediated downregulation of MHC class I complex cell surface expression	1/10	0.1808771729600612	0.5074382227838821	0	0	5.526226734348562	9.449500008322758	AP1M1
Fas signaling pathway	4/115	0.19291533923479395	0.5155232474535736	0	0	1.7966406304002212	2.9563790620467745	PARP1;RFC1;CAD;CYC1
FOXM1 transcription factor network	2/41	0.19393584740279457	0.5155232474535736	0	0	2.553141514973576	4.187733838524661	CDK4;MYC
Mitochondrial pathway of apoptosis: caspases	3/77	0.19490903338533003	0.5155232474535736	0	0	2.0198910645339216	3.3029709622305257	PARP1;CAD;CYC1
Acetylcholine neurotransmitter release cycle	1/11	0.19706291878467247	0.5155232474535736	0	0	4.973350253807107	8.077875706384882	STX1A
Attenuation of GPCR signaling	1/11	0.19706291878467247	0.5155232474535736	0	0	4.973350253807107	8.077875706384882	PRKAR1B
BTG family proteins and cell cycle regulation	1/11	0.19706291878467247	0.5155232474535736	0	0	4.973350253807107	8.077875706384882	PRMT1
SLBP-dependent processing of replication-dependent histone pre-mRNAs	1/11	0.19706291878467247	0.5155232474535736	0	0	4.973350253807107	8.077875706384882	LSM11
Serotonin transporter activity	1/11	0.19706291878467247	0.5155232474535736	0	0	4.973350253807107	8.077875706384882	STX1A
TGF-beta signaling in gastrointestinal stem cells	1/11	0.19706291878467247	0.5155232474535736	0	0	4.973350253807107	8.077875706384882	SMAD5
Cystic fibrosis transmembrane conductance regulator (CFTR) and beta 2 adrenergic receptor (b2AR) pathway	1/11	0.19706291878467247	0.5155232474535736	0	0	4.973350253807107	8.077875706384882	PRKAR1B
Telomerase protein component gene hTERT transcriptional regulation	1/11	0.19706291878467247	0.5155232474535736	0	0	4.973350253807107	8.077875706384882	MYC
Vitamin B5 (pantothenate) metabolism	1/11	0.19706291878467247	0.5155232474535736	0	0	4.973350253807107	8.077875706384882	FASN
Glutathione biosynthesis and recycling	1/11	0.19706291878467247	0.5155232474535736	0	0	4.973350253807107	8.077875706384882	CNDP2
Messenger RNA decay by 3' to 5' exoribonuclease	1/11	0.19706291878467247	0.5155232474535736	0	0	4.973350253807107	8.077875706384882	DIS3
Methylation	1/11	0.19706291878467247	0.5155232474535736	0	0	4.973350253807107	8.077875706384882	AHCY
Norepinephrine neurotransmitter release cycle	1/11	0.19706291878467247	0.5155232474535736	0	0	4.973350253807107	8.077875706384882	STX1A
Apoptosis regulation	3/78	0.19996351372065405	0.5174610077423419	0	0	1.9928571428571429	3.207743432657827	PSME3;RPS27A;PSMA7
Bladder cancer	2/42	0.20114210139661998	0.5174610077423419	0	0	2.4891857506361323	3.992015837737563	CDK4;MYC
VEGF, hypoxia, and angiogenesis	2/42	0.20114210139661998	0.5174610077423419	0	0	2.4891857506361323	3.992015837737563	EIF2B5;EIF2S1
Eukaryotic transcription initiation	2/42	0.20114210139661998	0.5174610077423419	0	0	2.4891857506361323	3.992015837737563	POLR2B;POLR1B
Antigen processing: cross presentation	3/79	0.20504893384991482	0.5189647350012289	0	0	1.9665346401718582	3.1159871688331284	PSME3;RPS27A;PSMA7
Unfolded protein response	3/79	0.20504893384991482	0.5189647350012289	0	0	1.9665346401718582	3.1159871688331284	DIS3;HDGF;EIF2S1
p73 transcription factor network	3/79	0.20504893384991482	0.5189647350012289	0	0	1.9665346401718582	3.1159871688331284	MYC;FASN;GATA1
Prolactin regulation of apoptosis	4/118	0.2050747743150017	0.5189647350012289	0	0	1.7490913985731593	2.7712265033028713	EEF1A1;CCT2;BCL2;PPRC1
Phospholipase C epsilon pathway	1/12	0.21292963041355867	0.5238744875254222	0	0	4.520996769727734	6.993048604572466	PRKAR1B
Pyruvate dehydrogenase (PDH) complex regulation	1/12	0.21292963041355867	0.5238744875254222	0	0	4.520996769727734	6.993048604572466	PDK1
Assembly of HIV virion	1/12	0.21292963041355867	0.5238744875254222	0	0	4.520996769727734	6.993048604572466	RPS27A
Resolution of AP sites via the single-nucleotide replacement pathway	1/12	0.21292963041355867	0.5238744875254222	0	0	4.520996769727734	6.993048604572466	APEX1
D4-GDI signaling pathway	1/12	0.21292963041355867	0.5238744875254222	0	0	4.520996769727734	6.993048604572466	PARP1
Dopamine neurotransmitter release cycle	1/12	0.21292963041355867	0.5238744875254222	0	0	4.520996769727734	6.993048604572466	STX1A
Granzyme A-mediated apoptosis pathway	1/12	0.21292963041355867	0.5238744875254222	0	0	4.520996769727734	6.993048604572466	APEX1
APC/C-mediated degradation of cell cycle proteins	3/82	0.22047571223002746	0.5380123760537705	0	0	1.8915654869542753	2.859985992062079	PSME3;RPS27A;PSMA7
ATM-dependent DNA damage response	3/82	0.22047571223002746	0.5380123760537705	0	0	1.8915654869542753	2.859985992062079	MYC;BCL2;PDK1
Alpha-hemoglobin stabilizing enzyme (AHSP) pathway	1/13	0.2284835804718711	0.5380123760537705	0	0	4.144035532994923	6.1178020673152425	GATA1
Purine salvage	1/13	0.2284835804718711	0.5380123760537705	0	0	4.144035532994923	6.1178020673152425	ADAL
Double stranded RNA-induced gene expression	1/13	0.2284835804718711	0.5380123760537705	0	0	4.144035532994923	6.1178020673152425	EIF2S1
Downregulation of ERBB2-ERBB3 signaling	1/13	0.2284835804718711	0.5380123760537705	0	0	4.144035532994923	6.1178020673152425	RPS27A
Ghrelin-mediated regulation of food intake and energy homeostasis	1/13	0.2284835804718711	0.5380123760537705	0	0	4.144035532994923	6.1178020673152425	IGFBP4
HIV life cycle early phase	1/13	0.2284835804718711	0.5380123760537705	0	0	4.144035532994923	6.1178020673152425	HMGA1
Melanocyte development and pigmentation pathway	1/13	0.2284835804718711	0.5380123760537705	0	0	4.144035532994923	6.1178020673152425	BCL2
N-glycan trimming in the ER and calnexin/calreticulin cycle	1/13	0.2284835804718711	0.5380123760537705	0	0	4.144035532994923	6.1178020673152425	MLEC
NICD trafficking to the nucleus	1/13	0.2284835804718711	0.5380123760537705	0	0	4.144035532994923	6.1178020673152425	KAT2A
SLC-mediated transmembrane transport	7/251	0.2290891407712829	0.5380123760537705	0	0	1.431542589149907	2.1095842763135924	NUP205;SEH1L;NUP188;NUP133;NUP85;NUP160;NUP37
Small cell lung cancer	3/84	0.23088747989202266	0.5401895755964303	0	0	1.844671201814059	2.7039647717915183	CDK4;MYC;BCL2
TGF-beta regulation of skeletal system development	3/85	0.23612716982846363	0.5503715988482988	0	0	1.822081881533101	2.629965226349423	ACVR1C;MYC;SMAD5
LKB1 signaling events	2/47	0.23755155941969708	0.551617853334128	0	0	2.212044105173876	3.179527133426179	MYC;YWHAG
Viral messenger RNA biosynthesis	1/14	0.24373091863903537	0.554114998595249	0	0	3.825068332682546	5.3998124537273275	POLR2B
Glycosphingolipid biosynthesis: globo series	1/14	0.24373091863903537	0.554114998595249	0	0	3.825068332682546	5.3998124537273275	B3GALNT1
Initiation of the second proteolytic cleavage of Notch receptor by receptor-ligand binding	1/14	0.24373091863903537	0.554114998595249	0	0	3.825068332682546	5.3998124537273275	RPS27A
Interferon gamma signaling regulation	1/14	0.24373091863903537	0.554114998595249	0	0	3.825068332682546	5.3998124537273275	SOCS1
Intronless pre-mRNA processing	1/14	0.24373091863903537	0.554114998595249	0	0	3.825068332682546	5.3998124537273275	CSTF2
ATM pathway	2/48	0.244883080024352	0.554114998595249	0	0	2.163845558136962	3.044475320427239	TRIM28;CTBP1
Presenilin action in Notch and Wnt signaling	2/48	0.244883080024352	0.554114998595249	0	0	2.163845558136962	3.044475320427239	CTBP1;MYC
Ceramide signaling pathway	2/49	0.25222310705780193	0.5593520941870749	0	0	2.1176980131016188	2.917004572221143	MYC;BCL2
Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon	1/15	0.2586776740233519	0.5593520941870749	0	0	3.5516678752719364	4.8024676093288745	RPS27A
Association of licensing factors with the pre-replicative complex	1/15	0.2586776740233519	0.5593520941870749	0	0	3.5516678752719364	4.8024676093288745	RPS27A
Repression of pain sensation by the transcriptional regulator DREAM	1/15	0.2586776740233519	0.5593520941870749	0	0	3.5516678752719364	4.8024676093288745	PRKAR1B
BMP signaling pathway in stem cells	1/15	0.2586776740233519	0.5593520941870749	0	0	3.5516678752719364	4.8024676093288745	SMAD5
Biogenic amine biosynthesis	1/15	0.2586776740233519	0.5593520941870749	0	0	3.5516678752719364	4.8024676093288745	GAD2
Stress induction of HSP regulation	1/15	0.2586776740233519	0.5593520941870749	0	0	3.5516678752719364	4.8024676093288745	BCL2
Coagulation intrinsic pathway	1/15	0.2586776740233519	0.5593520941870749	0	0	3.5516678752719364	4.8024676093288745	C1QBP
TRAF6-mediated induction of TAK1 complex	1/15	0.2586776740233519	0.5593520941870749	0	0	3.5516678752719364	4.8024676093288745	RPS27A
HDL-mediated lipid transport	1/15	0.2586776740233519	0.5593520941870749	0	0	3.5516678752719364	4.8024676093288745	SCARB1
Lagging strand processive biosynthesis	1/15	0.2586776740233519	0.5593520941870749	0	0	3.5516678752719364	4.8024676093288745	POLD2
Type 2 diabetes mellitus	2/50	0.2595684533753823	0.5593520941870749	0	0	2.073473282442748	2.7965656178163765	SOCS1;CACNA1C
Glutathione metabolism	2/51	0.26691605402993746	0.5593520941870749	0	0	2.031053642831178	2.682658454687425	MGST2;SRM
Metabolism of vitamins and cofactors	2/51	0.26691605402993746	0.5593520941870749	0	0	2.031053642831178	2.682658454687425	MTHFD1;FASN
Adipogenesis	4/133	0.2687136629661158	0.5593520941870749	0	0	1.5445191221078927	2.0296663496799447	SOCS1;GTF3A;HMGA1;OSM
Protein kinase A (PKA) at the centrosome	1/16	0.2733297573897578	0.5593520941870749	0	0	3.314720812182741	4.299445840402262	NUP85
Amino acid biosynthesis and interconversion (transamination)	1/16	0.2733297573897578	0.5593520941870749	0	0	3.314720812182741	4.299445840402262	PHGDH
Rb tumor suppressor/checkpoint signaling in response to DNA damage	1/16	0.2733297573897578	0.5593520941870749	0	0	3.314720812182741	4.299445840402262	CDK4
SREBF and miR-33 in cholesterol and lipid homeostasis	1/16	0.2733297573897578	0.5593520941870749	0	0	3.314720812182741	4.299445840402262	FASN
CRMPs in Sema3A signaling	1/16	0.2733297573897578	0.5593520941870749	0	0	3.314720812182741	4.299445840402262	DPYSL2
Cell death signaling by NRIF in the nucleus	1/16	0.2733297573897578	0.5593520941870749	0	0	3.314720812182741	4.299445840402262	RPS27A
Sonic Hedgehog (Shh) pathway	1/16	0.2733297573897578	0.5593520941870749	0	0	3.314720812182741	4.299445840402262	PRKAR1B
Sprouty regulation of FGF signaling	1/16	0.2733297573897578	0.5593520941870749	0	0	3.314720812182741	4.299445840402262	RPS27A
Control of cell cycle and breast tumor growth by estrogen-responsive protein Efp	1/16	0.2733297573897578	0.5593520941870749	0	0	3.314720812182741	4.299445840402262	CDK4
p75 neurotrophin receptor signaling via NF-kB	1/16	0.2733297573897578	0.5593520941870749	0	0	3.314720812182741	4.299445840402262	RPS27A
Glutamate neurotransmitter release cycle	1/16	0.2733297573897578	0.5593520941870749	0	0	3.314720812182741	4.299445840402262	STX1A
KIT signaling regulation	1/16	0.2733297573897578	0.5593520941870749	0	0	3.314720812182741	4.299445840402262	SOCS1
Signaling events mediated by stem cell factor receptor (c-Kit)	2/52	0.2742629623110819	0.5593520941870749	0	0	1.9903307888040713	2.5748270844266243	SOCS1;BCL2
Drug metabolism: other enzymes	2/52	0.2742629623110819	0.5593520941870749	0	0	1.9903307888040713	2.5748270844266243	UCK2;IMPDH2
Vitamin B12 metabolism	2/52	0.2742629623110819	0.5593520941870749	0	0	1.9903307888040713	2.5748270844266243	SCARB1;SHMT2
Amyotrophic lateral sclerosis (ALS)	2/53	0.2816063465005836	0.5711045879545074	0	0	1.951204909444694	2.4726548950542675	TOMM40;BCL2
Ubiquitin-mediated proteolysis	4/136	0.28186774824851496	0.5711045879545074	0	0	1.5091839107184375	1.9111056888226805	DET1;SOCS1;SAE1;PRPF19
Activation of BH3-only proteins	1/17	0.2876929637205656	0.5716975561113803	0	0	3.1073921319796955	3.8713801161323267	BCL2
Cadmium-induced DNA biosynthesis and proliferation in macrophages	1/17	0.2876929637205656	0.5716975561113803	0	0	3.1073921319796955	3.8713801161323267	MYC
Chromatin remodeling by hSWI/SNF ATP-dependent complexes	1/17	0.2876929637205656	0.5716975561113803	0	0	3.1073921319796955	3.8713801161323267	GTF3A
Destabilization of mRNA by KSRP	1/17	0.2876929637205656	0.5716975561113803	0	0	3.1073921319796955	3.8713801161323267	DIS3
Inflammasomes	1/17	0.2876929637205656	0.5716975561113803	0	0	3.1073921319796955	3.8713801161323267	BCL2
